"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=cetacea&taxon_reso=species"
"Access Time","Thu 2017-02-02 00:26:29 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","cetacea"
"","idreso","species"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.112"
"Records Found","1922"
"Records Returned","1922"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"798711","occ","","","86884","Delphinus n. sp. plumbeus","species","94786","recombined as","Sousa plumbea","species","94786","Holocene","","0.0117","0","12161"
"798712","occ","","","86873","Delphinus n. sp. coeruleoalbus","species","82061","recombined as","Stenella coeruleoalba","species","82061","Holocene","","0.0117","0","12161"
"798714","occ","","","86886","Delphinus n. sp. frontalis","species","82055","recombined as","Stenella frontalis","species","82055","Holocene","","0.0117","0","12161"
"798715","occ","","","86887","Prodelphinus n. sp. graffmani","species","112982","subjective synonym of","Delphinus attenuata","species","93945","Holocene","","0.0117","0","12161"
"798717","occ","","","86889","Delphinus n. sp. aduncus","species","69766","recombined as","Tursiops aduncus","species","69766","Holocene","","0.0117","0","12161"
"798719","occ","","","86890","Delphinus n. sp. truncatus","species","64471","recombined as","Tursiops truncatus","species","102834","Holocene","","0.0117","0","12161"
"798720","occ","","","86891","Tursiops n. sp. gilli","species","90628","recombined as","Tursiops truncatus gillii","subspecies","69770","Holocene","","0.0117","0","12161"
"798722","occ","","","86893","Lagenodelphis n. sp. hosei","species","63574","","Lagenodelphis hosei","species","63574","Holocene","","0.0117","0","12161"
"798725","occ","","","86894","Delphinus n. sp. tursio","species","142135","replaced by","Lagenorhynchus albirostris","species","93926","Holocene","","0.0117","0","12161"
"798727","occ","","","86896","Delphinus n. sp. eutropia","species","82040","recombined as","Cephalorhynchus eutropia","species","82040","Holocene","","0.0117","0","12161"
"798729","occ","","","86882","Orca (Orcaella) n. sp. brevirostris","species","63582","recombined as","Orcaella brevirostris","species","63582","Holocene","","0.0117","0","12161"
"798730","occ","","","86898","Delphinus n. sp. griseus","species","63556","recombined as","Grampus griseus","species","63556","Holocene","","0.0117","0","12161"
"798731","occ","","","86899","Delphinus n. sp. melas","species","64473","recombined as","Globicephala melas","species","64473","Holocene","","0.0117","0","12161"
"798732","occ","","","86900","Delphinus n. sp. globiceps","species","142137","subjective synonym of","Globicephala macrorhynchus","species","69994","Holocene","","0.0117","0","12161"
"798733","occ","","","86873","Phocaena n. sp. spinipinnis","species","102693","recombined as","Phocoena spinipinnis","species","102693","Holocene","","0.0117","0","12161"
"798734","occ","","","86901","Phocoena n. sp. sinus","species","82072","","Phocoena sinus","species","82072","Holocene","","0.0117","0","12161"
"798735","occ","","","86873","Phocaena n. sp. dioptrica","species","91002","recombined as","Phocoena dioptrica","species","91002","Holocene","","0.0117","0","12161"
"798736","occ","","","86902","Phocaena n. sp. dalli","species","64549","recombined as","Phocoenoides dalli","species","63553","Holocene","","0.0117","0","12161"
"798737","occ","","","86897","Delphinus n. sp. phocaenoides","species","64547","recombined as","Neophocaena phocaenoides","species","64547","Holocene","","0.0117","0","12161"
"798738","occ","","","86903","Delphinus n. sp. leucas","species","64545","recombined as","Delphinapterus leucas","species","64545","Holocene","","0.0117","0","12161"
"798739","occ","","","86897","Physeter n. sp. breviceps","species","64509","recombined as","Kogia breviceps","species","64509","Holocene","","0.0117","0","12161"
"798740","occ","","","86904","Physeter n. sp. macrocephalus","species","68698","","Physeter macrocephalus","species","68698","Holocene","","0.0117","0","12161"
"798741","occ","","","86882","Physeter (Euphysetes) n. sp. simus","species","103701","recombined as","Kogia sima","species","103701","Holocene","","0.0117","0","12161"
"798742","occ","","","86905","n. gen. Tasmacetus n. sp. shepherdi","species","63588","","Tasmacetus shepherdi","species","63588","Holocene","","0.0117","0","12161"
"798743","occ","","","86906","Berardius n. sp. bairdii","species","81905","","Berardius bairdii","species","81905","Holocene","","0.0117","0","12161"
"798744","occ","","","86907","Berardius n. sp. arnuxi","species","102902","obsolete variant of","Berardius arnuxii","species","63590","Holocene","","0.0117","0","12161"
"798815","occ","","","86911","Physeter n. sp. bidens","species","69087","recombined as","Mesoplodon bidens","species","69087","Holocene","","0.0117","0","12161"
"798816","occ","","","86912","Mesoplodon n. sp. mirum","species","69089","corrected to","Mesoplodon mirus","species","69089","Holocene","","0.0117","0","12161"
"798817","occ","","","86913","Berardius n. sp. hectori","species","142141","subjective synonym of","Mesoplodon grayi","species","81913","Holocene","","0.0117","0","12161"
"798818","occ","","","86914","Berardius n. sp. hectori","species","81906","recombined as","Mesoplodon hectori","species","81906","Holocene","","0.0117","0","12161"
"798819","occ","","","86915","Mesoplodon n. sp. grayi","species","81913","","Mesoplodon grayi","species","81913","Holocene","","0.0117","0","12161"
"798820","occ","","","86916","Mesoplodon n. sp. densirostris","species","142148","subjective synonym of","Mesoplodon ginkgodens","species","82031","Holocene","","0.0117","0","12161"
"798821","occ","","","86918","Mesoplodon n. sp. ginkgodens","species","82031","","Mesoplodon ginkgodens","species","82031","Holocene","","0.0117","0","12161"
"798822","occ","","","86897","Ziphius n. sp. layardii","species","82034","recombined as","Mesoplodon layardii","species","82034","Holocene","","0.0117","0","12161"
"798823","occ","","","86906","Mesoplodon n. sp. stejnegeri","species","82033","","Mesoplodon stejnegeri","species","82033","Holocene","","0.0117","0","12161"
"798824","occ","","","86919","Mesoplodon n. sp. bowdoini","species","81915","","Mesoplodon bowdoini","species","81915","Holocene","","0.0117","0","12161"
"798825","occ","","","86920","Mesoplodon n. sp. carlhubbsi","species","82030","","Mesoplodon carlhubbsi","species","82030","Holocene","","0.0117","0","12161"
"798939","occ","","","86921","n. gen. Ziphius n. sp. cavirostris","species","64703","","Ziphius cavirostris","species","64703","Pleistocene","","2.588","0.0117","14621"
"798940","occ","","","86922","Hyperoodon n. sp. planifrons","species","63850","","Hyperoodon planifrons","species","63850","Holocene","","0.0117","0","12161"
"798941","occ","","","86923","Balaena n. sp. ampullata","species","63592","recombined as","Hyperoodon ampullatus","species","63592","Holocene","","0.0117","0","12161"
"798942","occ","","","86924","Balaenoptera n. sp. acutorostrata","species","68469","","Balaenoptera acutorostrata","species","68469","Holocene","","0.0117","0","12161"
"798943","occ","","","86925","Balaenoptera n. sp. edeni","species","81902","","Balaenoptera edeni","species","81902","Holocene","","0.0117","0","12161"
"798944","occ","","","86926","Balaenoptera n. sp. borealis","species","70692","","Balaenoptera borealis","species","70692","Holocene","","0.0117","0","12161"
"798945","occ","","","86927","Balaena n. sp. musculus","species","70696","recombined as","Balaenoptera musculus","species","70696","Holocene","","0.0117","0","12161"
"798946","occ","","","86897","Balaena n. sp. australis","species","67676","recombined as","Eubalaena australis","species","67676","Holocene","","0.0117","0","12161"
"798947","occ","","","86928","Balaena n. sp. glacialis","species","81899","recombined as","Eubalaena glacialis","species","81899","Holocene","","0.0117","0","12161"
"799212","occ","21429","","86948","Basilosaurus cetoides","species","53153","","Basilosaurus cetoides","species","63132","Priabonian","","38","33.9","8335"
"799214","occ","","","86949","Zeuglodon cetoides","species","63132","recombined as","Basilosaurus cetoides","species","63132","Priabonian","","38","33.9","10323"
"800600","occ","","","87147","Balaena n. sp. prisca","species","68984","subjective synonym of","Balaena mysticetus","species","64683","Holocene","","0.0117","0","29339"
"802471","occ","","","53889","Choneziphius planirostris","species","63618","","Choneziphius planirostris","species","67993","Late Miocene","","11.608","5.333","29207"
"802476","occ","","","53889","Plesiocetus affinis","species","108939","recombined as","Parietobalaena affinis","species","64455","Late Miocene","","11.608","5.333","29207"
"802477","occ","","","53889","Plesiocetus brevifrons","species","108941","recombined as","Heterocetus brevifrons","species","70452","Late Miocene","","11.608","5.333","29207"
"802478","occ","","","53889","Balaenula balaenopsis","species","64444","","Balaenula balaenopsis","species","68973","Late Miocene","","11.608","5.333","29207"
"804479","occ","","","53927","Priscodelphinus squalodontoides","species","64151","recombined as","Rudicetus squalodontoides","species","64151","Burdigalian","Messinian","20.44","5.333","29503"
"804480","occ","","","45504","Priscodelphinus (Delphinorhynchus) n. sp. squalodontoides","species","64151","recombined as","Rudicetus squalodontoides","species","64151","Burdigalian","Messinian","20.44","5.333","16967"
"805299","occ","","","87884","Delphinus aff. delphis","species","64534","","Delphinus delphis","species","64534","Waipipian","","3.6","3","29544"
"805331","occ","","","87899","Kentriodon cf. pernix","species","64433","","Kentriodon pernix","species","64433","Altonian","","19","15.9","29544"
"805336","occ","","","45653","Prosqualodon cf. davidis","species","63632","","Prosqualodon davidis","species","63632","Chattian","","28.1","23.03","29544"
"806352","occ","","","56956","Diorocetus n. sp. chichibuensis","species","144411","","Diorocetus chichibuensis","species","144411","Burdigalian","Langhian","20.44","13.82","29587"
"807100","occ","","","88200","n. gen. Palaeobalaena n. sp. bergi","species","69876","","Palaeobalaena bergi","species","69876","Langhian","","15.97","13.82","17534"
"807101","occ","","","85514","n. gen. Cetotherium n. sp. rathkii","species","64469","","Cetotherium rathkii","species","64469","Tortonian","","11.62","7.246","12650"
"807744","occ","","","74740","Saghacetus osiris","species","53293","","Saghacetus osiris","species","62982","Priabonian","","38","33.9","6026"
"810426","occ","","","37599","Eurhinodelphis longirostris","species","69732","","Eurhinodelphis longirostris","species","69732","Miocene","","23.03","5.333","29775"
"810427","occ","","","37599","Scaldicetus grandis","species","64646","","Scaldicetus grandis","species","64626","Miocene","","23.03","5.333","29775"
"810428","occ","","","37599","Scaldicetus caretti","species","64596","","Scaldicetus caretti","species","64596","Miocene","","23.03","5.333","29777"
"810450","occ","","","75152","Cyrtodelphis sulcatus","species","63737","recombined as","Schizodelphis sulcatus","species","63687","Serravallian","","13.82","11.62","29779"
"810455","occ","","","88806","Eurhinodelphis cocheteuxi","species","64595","","Eurhinodelphis cocheteuxi","species","64595","Miocene","","23.03","5.333","29779"
"810462","occ","","","75152","Heterocetus affinis","species","64455","recombined as","Parietobalaena affinis","species","64455","Serravallian","","13.82","11.62","29779"
"810463","occ","","","75152","Heterocetus brevifrons ?","species","64456","","Heterocetus brevifrons","species","70452","Serravallian","","13.82","11.62","29779"
"810464","occ","","","75152","Idiocetus laxatus","species","64868","recombined as","Parietobalaena laxata","species","64458","Serravallian","","13.82","11.62","29779"
"810466","occ","","","75152","Mesocetus longirostris","species","64457","","Mesocetus longirostris","species","64457","Serravallian","","13.82","11.62","29779"
"810474","occ","","","88806","Heterocetus affinis","species","64455","recombined as","Parietobalaena affinis","species","64455","Miocene","","23.03","5.333","29779"
"810475","occ","","","88806","Eurhinodelphis cristatus","species","67734","recombined as","Xiphiacetus cristatus","species","64644","Miocene","","23.03","5.333","29779"
"810476","occ","","","45505","Eurhinodelphis cristatus","species","67734","recombined as","Xiphiacetus cristatus","species","64644","Langhian","","15.97","13.82","29779"
"810482","occ","","","53889","Mesocetus latifrons","species","64459","recombined as","Aglaocetus latifrons","species","64459","Late Miocene","","11.608","5.333","29779"
"812134","occ","","","76977","Heterocetus n. sp. major","species","146639","","Heterocetus major","species","146639","Pliocene","","5.333","2.588","29931"
"813345","occ","","","89447","Phocaena phocaena","species","105114","recombined as","Phocoena phocoena","species","63543","Zanclean","","5.333","3.6","16749"
